section-id,file-id,url,heading,Codes with >= 2 votes
2150,183,"https://github.com/majestrate/go-multiaddr","### Simple","3"
2151,183,"https://github.com/majestrate/go-multiaddr","### Protocols","3"
2152,183,"https://github.com/majestrate/go-multiaddr","### En/decapsulate","3"
2153,183,"https://github.com/majestrate/go-multiaddr","### Tunneling","3"
2154,184,"https://github.com/ttyouare/angular-strap","# [AngularStrap](http://mgcrea.github.io/angular-strap)","12"
2155,184,"https://github.com/ttyouare/angular-strap","## Documentation and examples","6"
2156,184,"https://github.com/ttyouare/angular-strap","## Communication","6"
2157,184,"https://github.com/ttyouare/angular-strap","## Quick start","3"
2158,184,"https://github.com/ttyouare/angular-strap","## Developers","3"
2159,184,"https://github.com/ttyouare/angular-strap","## Contributing","7"
2160,184,"https://github.com/ttyouare/angular-strap","## Authors","5"
2161,184,"https://github.com/ttyouare/angular-strap","## Copyright and license","5"
2162,185,"https://github.com/LookOut800/wdi_11_angular_token_auth_app","# Angular + Token Authentication","1"
2163,185,"https://github.com/LookOut800/wdi_11_angular_token_auth_app","## Objectives","1"
2164,185,"https://github.com/LookOut800/wdi_11_angular_token_auth_app","## Instructions","3"
2165,185,"https://github.com/LookOut800/wdi_11_angular_token_auth_app","## Bonus (Optional Section)","6"
2166,185,"https://github.com/LookOut800/wdi_11_angular_token_auth_app","## Additional","6"
2170,187,"https://github.com/crisamdegracia/js-basics-online-shopping-lab-js-intro-000","# Online Shopping","1"
2171,187,"https://github.com/crisamdegracia/js-basics-online-shopping-lab-js-intro-000","## Objectives","12"
2172,187,"https://github.com/crisamdegracia/js-basics-online-shopping-lab-js-intro-000","## Introduction","1"
2173,187,"https://github.com/crisamdegracia/js-basics-online-shopping-lab-js-intro-000","## Instructions","3"
2174,188,"https://github.com/jakeheis/objc-TimesSquare","# TimesSquare","1"
2175,188,"https://github.com/jakeheis/objc-TimesSquare","## Usage","3"
2176,188,"https://github.com/jakeheis/objc-TimesSquare","## Calendars","3"
2177,188,"https://github.com/jakeheis/objc-TimesSquare","## Further documentation","6"
2178,188,"https://github.com/jakeheis/objc-TimesSquare","## Contributing","7"
2179,189,"https://github.com/tfereyre/sonar-examples","## DEPRECATED","4"
2180,189,"https://github.com/tfereyre/sonar-examples","## Configuration of Projects","3"
2181,189,"https://github.com/tfereyre/sonar-examples","## SonarQube Plugins","3"
2182,189,"https://github.com/tfereyre/sonar-examples","### License","5"
2193,191,"https://github.com/e0003083/website","# Source Code for the CS2103 Module Website","1"
2194,191,"https://github.com/e0003083/website","## Released version","4"
2195,191,"https://github.com/e0003083/website","## Contributing","7"
2196,191,"https://github.com/e0003083/website","## Acknowledgements","5"
2197,192,"https://github.com/merlincharlotte/search-github-users","# Angular QuickStart Source","1"
2198,192,"https://github.com/merlincharlotte/search-github-users","## Updating to a newer version of the Quickstart Repo","3"
2199,192,"https://github.com/merlincharlotte/search-github-users","## Prerequisites","3"
2200,192,"https://github.com/merlincharlotte/search-github-users","## Create a new project based on the QuickStart","3"
2201,192,"https://github.com/merlincharlotte/search-github-users","### Delete _non-essential_ files (optional)","3"
2202,192,"https://github.com/merlincharlotte/search-github-users","##### OS/X (bash)","3"
2203,192,"https://github.com/merlincharlotte/search-github-users","##### Windows","3"
2204,192,"https://github.com/merlincharlotte/search-github-users","### Create a new git repo","3"
2205,192,"https://github.com/merlincharlotte/search-github-users","## Install npm packages","3"
2206,192,"https://github.com/merlincharlotte/search-github-users","### npm scripts","3"
2207,192,"https://github.com/merlincharlotte/search-github-users","## Testing","3"
2208,192,"https://github.com/merlincharlotte/search-github-users","### Unit Tests","3"
2209,192,"https://github.com/merlincharlotte/search-github-users","### End-to-end (E2E) Tests","3"
2216,194,"https://github.com/mgechev/nshahpazov.github.io","# Minimal Mistakes","1"
2217,194,"https://github.com/mgechev/nshahpazov.github.io","## Minimal Mistakes is all about:","1"
2218,194,"https://github.com/mgechev/nshahpazov.github.io","## Getting Started","36"
2219,195,"https://github.com/sdtm1016/debugger.html","# debugger.html","12"
2220,195,"https://github.com/sdtm1016/debugger.html","## Getting Started","3"
2221,195,"https://github.com/sdtm1016/debugger.html","## Getting Involved","7"
2222,195,"https://github.com/sdtm1016/debugger.html","## Discussion","5"
2223,195,"https://github.com/sdtm1016/debugger.html","## License","5"
2224,196,"https://github.com/pat/drumknott","# Drumknott CLI","1"
2225,196,"https://github.com/pat/drumknott","## Installation","3"
2226,196,"https://github.com/pat/drumknott","## Usage","3"
2227,196,"https://github.com/pat/drumknott","## Development","3"
2228,196,"https://github.com/pat/drumknott","## Contributing","7"
2229,196,"https://github.com/pat/drumknott","## Licence","5"
2230,197,"https://github.com/jpbetz/prezto","# Prezto — Instantly Awesome Zsh","1"
2231,197,"https://github.com/jpbetz/prezto","## Installation","3"
2232,197,"https://github.com/jpbetz/prezto","### Troubleshooting","3"
2233,197,"https://github.com/jpbetz/prezto","## Usage","3"
2234,197,"https://github.com/jpbetz/prezto","### Modules","3"
2235,197,"https://github.com/jpbetz/prezto","### Themes","3"
2236,197,"https://github.com/jpbetz/prezto","## Customization","3"
2237,197,"https://github.com/jpbetz/prezto","## Resources","6"
2238,197,"https://github.com/jpbetz/prezto","## License","5"
2239,198,"https://github.com/hsugita/imas-producer_schedule","# Imas::ProducerSchedule","1"
2240,198,"https://github.com/hsugita/imas-producer_schedule","## Installation","3"
2241,198,"https://github.com/hsugita/imas-producer_schedule","## Usage","3"
2242,198,"https://github.com/hsugita/imas-producer_schedule","## Development","3"
2243,198,"https://github.com/hsugita/imas-producer_schedule","## Contributing","7"
2244,198,"https://github.com/hsugita/imas-producer_schedule","## License","5"
2245,199,"https://github.com/divampo/PHPStaticHelpers","# PHPStaticHelpers #","15"
2246,199,"https://github.com/divampo/PHPStaticHelpers","## Dependence ##","3"
2247,199,"https://github.com/divampo/PHPStaticHelpers","## Highlights: ##","1"
2248,199,"https://github.com/divampo/PHPStaticHelpers","## Usage ##","3"
2249,199,"https://github.com/divampo/PHPStaticHelpers","## Libraries ##","3"
2250,200,"https://github.com/manuelgu/discord-api-docs","# Discord Official API Documentation","17"
2251,200,"https://github.com/manuelgu/discord-api-docs","## Markdown Syntax","1"
2252,200,"https://github.com/manuelgu/discord-api-docs","### H6 Headings","3"
2253,200,"https://github.com/manuelgu/discord-api-docs","### Linking","3"
2254,200,"https://github.com/manuelgu/discord-api-docs","### Alert Boxes","3"
2255,200,"https://github.com/manuelgu/discord-api-docs","## Join the Unofficial Discord API Server","5"
2256,201,"https://github.com/cloudfoundry/cf-mysql-release","# Cloud Foundry MySQL Service","1"
2257,201,"https://github.com/cloudfoundry/cf-mysql-release","### Table of contents","1"
2258,201,"https://github.com/cloudfoundry/cf-mysql-release","## Components","1"
2259,201,"https://github.com/cloudfoundry/cf-mysql-release","### Proxy","1"
2260,201,"https://github.com/cloudfoundry/cf-mysql-release","### Dashboard","1"
2261,201,"https://github.com/cloudfoundry/cf-mysql-release","#### Prerequisites","3"
2262,201,"https://github.com/cloudfoundry/cf-mysql-release","#### Implementation Notes","3"
2263,201,"https://github.com/cloudfoundry/cf-mysql-release","### Broker Configuration","3"
2264,201,"https://github.com/cloudfoundry/cf-mysql-release","#### Require HTTPS when visiting Dashboard","3"
2265,201,"https://github.com/cloudfoundry/cf-mysql-release","#### Trust Self-Signed SSL Certificates","3"
2266,201,"https://github.com/cloudfoundry/cf-mysql-release","## Downloading a Stable Release","3"
2267,201,"https://github.com/cloudfoundry/cf-mysql-release","## Development","37"
2268,201,"https://github.com/cloudfoundry/cf-mysql-release","## Release Notes & Known Issues","46"
2269,201,"https://github.com/cloudfoundry/cf-mysql-release","## Deploying","6"
2270,202,"https://github.com/D630/bds","##### Llist","1"
2271,202,"https://github.com/D630/bds","##### Queue","1"
2272,203,"https://github.com/babyformula/shadowsocks","# shadowsocks","1"
2273,203,"https://github.com/babyformula/shadowsocks","## Server","13"
2274,203,"https://github.com/babyformula/shadowsocks","### Install","3"
2275,203,"https://github.com/babyformula/shadowsocks","### Usage","3"
2276,203,"https://github.com/babyformula/shadowsocks","## Client","3"
2277,203,"https://github.com/babyformula/shadowsocks","## Documentation","6"
2278,203,"https://github.com/babyformula/shadowsocks","## License","5"
2279,203,"https://github.com/babyformula/shadowsocks","## Bugs and Issues","5"
2280,203,"https://github.com/babyformula/shadowsocks","# shadowsocks","1"
2281,204,"https://github.com/imlucas/node-forro","# forro","1"
2282,204,"https://github.com/imlucas/node-forro","## Example","3"
2283,204,"https://github.com/imlucas/node-forro","## Install","3"
2284,204,"https://github.com/imlucas/node-forro","## Testing","3"
2285,204,"https://github.com/imlucas/node-forro","## License","5"
2286,205,"https://github.com/boumer/neocities","# Neocities.org","1"
2287,205,"https://github.com/boumer/neocities","## Getting Started","3"
2288,205,"https://github.com/boumer/neocities","## Want to contribute?","7"
2289,206,"https://github.com/att-bdpaas/webhdfs","# webhdfs - A client library implementation for Hadoop WebHDFS, and HttpFs, for Ruby","1"
2290,206,"https://github.com/att-bdpaas/webhdfs","## Installation","3"
2291,206,"https://github.com/att-bdpaas/webhdfs","## Usage","3"
2292,206,"https://github.com/att-bdpaas/webhdfs","### WebHDFS::Client","3"
2293,206,"https://github.com/att-bdpaas/webhdfs","### WebHDFS::FileUtils","3"
2294,206,"https://github.com/att-bdpaas/webhdfs","### For HttpFs","3"
2295,206,"https://github.com/att-bdpaas/webhdfs","### For HTTP Proxy servers","3"
2296,206,"https://github.com/att-bdpaas/webhdfs","### For SSL","3"
2297,206,"https://github.com/att-bdpaas/webhdfs","### For Kerberos Authentication","3"
2298,206,"https://github.com/att-bdpaas/webhdfs","## AUTHORS","5"
2299,206,"https://github.com/att-bdpaas/webhdfs","## LICENSE","5"
2300,207,"https://github.com/aforward-oss/chef-redis","# DESCRIPTION:","16"
2301,207,"https://github.com/aforward-oss/chef-redis","# How to add to your cookbook repository #","36"
2302,207,"https://github.com/aforward-oss/chef-redis","# REQUIREMENTS:","3"
2303,207,"https://github.com/aforward-oss/chef-redis","# ATTRIBUTES:","3"
2304,207,"https://github.com/aforward-oss/chef-redis","# USAGE:","3"
2305,208,"https://github.com/Apentz49/django-movies-api","# Django Movie API","1"
2306,208,"https://github.com/Apentz49/django-movies-api","## Description","1"
2307,208,"https://github.com/Apentz49/django-movies-api","## Learning Objectives","12"
2308,208,"https://github.com/Apentz49/django-movies-api","## Details","3"
2309,208,"https://github.com/Apentz49/django-movies-api","### Deliverables","3"
2310,208,"https://github.com/Apentz49/django-movies-api","### Normal Mode","13"
2311,208,"https://github.com/Apentz49/django-movies-api","### Hard Mode","3"
2312,208,"https://github.com/Apentz49/django-movies-api","### Additional Resources:","6"
2313,209,"https://github.com/schmittjoh/jmsPaymentPlugin","# What the plugin does for you","1"
2314,209,"https://github.com/schmittjoh/jmsPaymentPlugin","# What's next?","6"
2315,209,"https://github.com/schmittjoh/jmsPaymentPlugin","# Contributing","7"
2316,210,"https://github.com/jmorcos22/odoo","## Odoo","1"
2317,210,"https://github.com/jmorcos22/odoo","## Getting started with Odoo","3"
2318,210,"https://github.com/jmorcos22/odoo","## For Odoo employees","3"
2319,211,"https://github.com/henvic/pb","# Terminal progress bar for Go","1"
2320,211,"https://github.com/henvic/pb","## Installation","3"
2321,211,"https://github.com/henvic/pb","## Usage","3"
2322,211,"https://github.com/henvic/pb","## Customization","3"
2323,211,"https://github.com/henvic/pb","## Progress bar for IO Operations","3"
2324,211,"https://github.com/henvic/pb","## Custom Progress Bar Look-and-feel","3"
2325,211,"https://github.com/henvic/pb","## Multiple Progress Bars (experimental and unstable)","3"
2326,212,"https://github.com/fredericletellier/udacity-xyzreader","#Project 5: Make Your App Material","1"
2327,212,"https://github.com/fredericletellier/udacity-xyzreader","##Why this Project","2"
2328,212,"https://github.com/fredericletellier/udacity-xyzreader","##What Will I Learn?","1"
2329,212,"https://github.com/fredericletellier/udacity-xyzreader","##How Do I Complete this Project?","3"
2330,212,"https://github.com/fredericletellier/udacity-xyzreader","###Supporting Courses","6"
2331,212,"https://github.com/fredericletellier/udacity-xyzreader","###Required Tasks","3"
2332,212,"https://github.com/fredericletellier/udacity-xyzreader","##User Feedback for XYZ Reader:","6"
2333,212,"https://github.com/fredericletellier/udacity-xyzreader","###Lyla says:","8"
2334,212,"https://github.com/fredericletellier/udacity-xyzreader","###Jay says:","8"
2335,212,"https://github.com/fredericletellier/udacity-xyzreader","###Kagure says:","8"
2336,212,"https://github.com/fredericletellier/udacity-xyzreader","# Rubric","3"
2337,212,"https://github.com/fredericletellier/udacity-xyzreader","### Required Components","3"
2338,213,"https://github.com/socialchorus/homebrew","# Homebrew Cookbook","1"
2339,213,"https://github.com/socialchorus/homebrew","# Requirements","3"
2340,213,"https://github.com/socialchorus/homebrew","## Prerequisites","3"
2341,213,"https://github.com/socialchorus/homebrew","## Platform","3"
2342,213,"https://github.com/socialchorus/homebrew","## Cookbooks","3"
2343,213,"https://github.com/socialchorus/homebrew","# Attributes","3"
2344,213,"https://github.com/socialchorus/homebrew","# Resources and Providers","3"
2345,213,"https://github.com/socialchorus/homebrew","## package / homebrew\_package","3"
2346,213,"https://github.com/socialchorus/homebrew","### Examples","3"
2347,213,"https://github.com/socialchorus/homebrew","### homebrew\_tap","3"
2348,213,"https://github.com/socialchorus/homebrew","#### Examples","3"
2349,213,"https://github.com/socialchorus/homebrew","## homebrew\_cask","3"
2350,213,"https://github.com/socialchorus/homebrew","### Prerequisites","3"
2351,213,"https://github.com/socialchorus/homebrew","### Examples","3"
2352,213,"https://github.com/socialchorus/homebrew","# Usage","3"
2353,213,"https://github.com/socialchorus/homebrew","# License and Authors","5"
2354,214,"https://github.com/cambiata/android-midi-lib","# Android MIDI Library","1"
2355,214,"https://github.com/cambiata/android-midi-lib","## Example Usage:","3"
2356,214,"https://github.com/cambiata/android-midi-lib","#### Reading and Writing a MIDI file:","3"
2357,214,"https://github.com/cambiata/android-midi-lib","#### Manipulating a MIDI file's data:","3"
2358,214,"https://github.com/cambiata/android-midi-lib","#### Composing a new MIDI file:","3"
2359,214,"https://github.com/cambiata/android-midi-lib","#### Listening for and processing MIDI events","3"
2360,215,"https://github.com/connorworkman/LightWM","# LightWM","13"
2365,217,"https://github.com/thekonz/piximgen","# PixImGen","1"
2366,217,"https://github.com/thekonz/piximgen","## Installation","3"
2367,217,"https://github.com/thekonz/piximgen","## Example app","3"
2368,217,"https://github.com/thekonz/piximgen","## General usage (salute!)","3"
2369,217,"https://github.com/thekonz/piximgen","## Complete list of settings","3"
2370,217,"https://github.com/thekonz/piximgen","## Further manipulation of the image","3"
2371,218,"https://github.com/gaopeng9090/IntentKit","# IntentKit [![Build Status](https://travis-ci.org/intentkit/IntentKit.png)](https://travis-ci.org/intentkit/IntentKit)","123"
2372,218,"https://github.com/gaopeng9090/IntentKit","## Installation","3"
2373,218,"https://github.com/gaopeng9090/IntentKit","## Usage","3"
2374,218,"https://github.com/gaopeng9090/IntentKit","### Convention Over Configuration"" mode","3"
2375,218,"https://github.com/gaopeng9090/IntentKit","### Optional Parameters","3"
2376,218,"https://github.com/gaopeng9090/IntentKit","### Explicitly specifying the view controller","3"
2377,218,"https://github.com/gaopeng9090/IntentKit","### iPad and UIPopoverController","3"
2378,218,"https://github.com/gaopeng9090/IntentKit","### Fallback URLs","3"
2379,218,"https://github.com/gaopeng9090/IntentKit","### Safari and UIWebViews","3"
2380,218,"https://github.com/gaopeng9090/IntentKit","## Documentation","6"
2381,218,"https://github.com/gaopeng9090/IntentKit","## Example Project","3"
2382,218,"https://github.com/gaopeng9090/IntentKit","## Adding Your Own Actions","3"
2383,218,"https://github.com/gaopeng9090/IntentKit","#### Including your own URL Scheme","3"
2384,218,"https://github.com/gaopeng9090/IntentKit","#### Including Your Own In-App View Controller","3"
2385,218,"https://github.com/gaopeng9090/IntentKit","## Requirements","3"
2386,218,"https://github.com/gaopeng9090/IntentKit","## Contributing","7"
2387,218,"https://github.com/gaopeng9090/IntentKit","## Roadmap","4"
2388,218,"https://github.com/gaopeng9090/IntentKit","## Contact","5"
2389,218,"https://github.com/gaopeng9090/IntentKit","## License","5"
2390,219,"https://github.com/kuyoska/embedio","## NuGet Installation:","3"
2391,219,"https://github.com/kuyoska/embedio","## Basic Example:","3"
2392,219,"https://github.com/kuyoska/embedio","## Fluent Example:","3"
2393,219,"https://github.com/kuyoska/embedio","## REST API Example:","3"
2394,219,"https://github.com/kuyoska/embedio","## WebSockets Example:","3"
2395,219,"https://github.com/kuyoska/embedio","## Notes","3"
2396,220,"https://github.com/sandu81/botframework","## QnAMakerDialog","16"
2397,220,"https://github.com/sandu81/botframework","## BestMatchDialog","16"
2398,221,"https://github.com/bran921007/react","# [React](https://facebook.github.io/react) [![Build Status](https://travis-ci.org/facebook/react.svg?branch=master)](https://travis-ci.org/facebook/react) [![npm version](https://badge.fury.io/js/react.svg)](http://badge.fury.io/js/react)","16"
2399,221,"https://github.com/bran921007/react","## Examples","3"
2400,221,"https://github.com/bran921007/react","## Installation","3"
2401,221,"https://github.com/bran921007/react","## Contribute","7"
2402,221,"https://github.com/bran921007/react","### Building Your Copy of React","3"
2403,221,"https://github.com/bran921007/react","#### Prerequisites","3"
2404,221,"https://github.com/bran921007/react","#### Build","3"
2405,221,"https://github.com/bran921007/react","### Grunt","3"
2406,221,"https://github.com/bran921007/react","### License","5"
2407,221,"https://github.com/bran921007/react","### More…","67"
2408,221,"https://github.com/bran921007/react","## Troubleshooting","6"
2422,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","# Contao Extension: TinyMceContextMenu","1"
2423,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","## Installation","3"
2424,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","## Tracker","6"
2425,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","## Compatibility","3"
2426,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","## Dependency","3"
2427,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","## Screenshot","3"
2428,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","## Additional information","6"
2429,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","### Special notes","6"
2430,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","### Information in the wiki","6"
2431,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","#### Create a new ...","6"
2432,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","#### Installation hints","6"
2433,223,"https://github.com/cliffparnitzky/TinyMceContextMenu","#### Bug report hints","6"
2434,224,"https://github.com/Peplo/duckling","# Duckling","16"
2435,224,"https://github.com/Peplo/duckling","## Getting started","36"
2436,225,"https://github.com/niceguy-php/redis-windows","# Redis on Windows","1"
2437,225,"https://github.com/niceguy-php/redis-windows","## Running the latest version of Redis with Vagrant","3"
2438,225,"https://github.com/niceguy-php/redis-windows","#### 1. [Install Vagrant on Windows](http://docs.vagrantup.com/v2/getting-started/)","3"
2439,225,"https://github.com/niceguy-php/redis-windows","#### 2. Download the [vagrant-redis.zip](https://raw.github.com/ServiceStack/redis-windows/master/downloads/vagrant-redis.zip) vagrant configuration","3"
2440,225,"https://github.com/niceguy-php/redis-windows","#### 3. Extract `vagrant-redis.zip` in any folder, e.g. in `c:\vagrant-redis`","3"
2441,225,"https://github.com/niceguy-php/redis-windows","#### 4. Launch the Virtual Box VM with `vagrant up`","3"
2442,225,"https://github.com/niceguy-php/redis-windows","## Running Microsoft's native port of Redis","3"
2443,225,"https://github.com/niceguy-php/redis-windows","#### MS Open Announcements","6"
2444,225,"https://github.com/niceguy-php/redis-windows","### Current Version: 2.8.21 r01 (July 29, 2015)","4"
2445,225,"https://github.com/niceguy-php/redis-windows","#### 1. Download the [redis64-latest.zip](https://github.com/ServiceStack/redis-windows/raw/master/downloads/redis-latest.zip) native 64bit Windows port of redis","3"
2446,225,"https://github.com/niceguy-php/redis-windows","#### 2. Extract `redis64-latest.zip` in any folder, e.g. in `c:\redis`","3"
2447,225,"https://github.com/niceguy-php/redis-windows","#### 3. Run the `redis-server.exe` using the local configuration","3"
2448,225,"https://github.com/niceguy-php/redis-windows","#### 4. Run `redis-cli.exe` to connect to your redis instance","3"
2449,225,"https://github.com/niceguy-php/redis-windows","#### 5. Start playing with redis :)","3"
2450,225,"https://github.com/niceguy-php/redis-windows","#### Running Redis as a Service","3"
2451,225,"https://github.com/niceguy-php/redis-windows","#### Installing the Service","3"
2452,225,"https://github.com/niceguy-php/redis-windows","#### Uninstalling the Service","3"
2453,225,"https://github.com/niceguy-php/redis-windows","#### Starting the Service","3"
2454,225,"https://github.com/niceguy-php/redis-windows","#### Stopping the Service","3"
2455,225,"https://github.com/niceguy-php/redis-windows","#### Naming the Service","3"
2456,225,"https://github.com/niceguy-php/redis-windows","## [Configure Redis Sentinel Servers](https://github.com/ServiceStack/redis-config)","36"
2457,225,"https://github.com/niceguy-php/redis-windows","## [Redis React Browser](https://servicestack.net/redis-react)","3"
2458,225,"https://github.com/niceguy-php/redis-windows","#### [Live Demo](http://redisreact.servicestack.net/#/)","3"
2459,225,"https://github.com/niceguy-php/redis-windows","#### Windows, OSX and Linux downloads available from [Redis React Home Page](https://github.com/ServiceStackApps/RedisReact#download)","6"
2460,226,"https://github.com/larssonandreas/gemstash","## What is Gemstash?","12"
2461,226,"https://github.com/larssonandreas/gemstash","## Quickstart Guide","3"
2462,226,"https://github.com/larssonandreas/gemstash","### Setup","3"
2463,226,"https://github.com/larssonandreas/gemstash","### Bundling","3"
2464,226,"https://github.com/larssonandreas/gemstash","### Stopping the Server","3"
2465,226,"https://github.com/larssonandreas/gemstash","### Under the Hood","3"
2466,226,"https://github.com/larssonandreas/gemstash","## Deep Dive","6"
2467,226,"https://github.com/larssonandreas/gemstash","## Reference","6"
2468,226,"https://github.com/larssonandreas/gemstash","## Development","3"
2469,226,"https://github.com/larssonandreas/gemstash","## Contributing","7"
2470,226,"https://github.com/larssonandreas/gemstash","## License","5"
2471,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","# Lizitt Outfitter (Unity3D)","1"
2472,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","## Notice","4"
2473,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","## Overview","14"
2474,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","## Installation","3"
2475,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","## Documentation","6"
2476,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","### Videos","6"
2477,227,"https://github.com/asmboom/Lizitt-Unity3D-Outfitter","## Miscellaneous","6"
2478,228,"https://github.com/igorT/khan-exercises","# Khan Academy Exercises","5"
2479,228,"https://github.com/igorT/khan-exercises","## Exercise Framework","1"
2480,228,"https://github.com/igorT/khan-exercises","## Writing Exercises","36"
2481,229,"https://github.com/omedbb/volume-leather-fill","# 2048","1"
2482,229,"https://github.com/omedbb/volume-leather-fill","## AI","135"
2483,229,"https://github.com/omedbb/volume-leather-fill","### Issues and pending improvements","3"
2484,229,"https://github.com/omedbb/volume-leather-fill","## The Game","1"
2485,229,"https://github.com/omedbb/volume-leather-fill","## The Technology","13"
2486,229,"https://github.com/omedbb/volume-leather-fill","## The Code","3"
2487,229,"https://github.com/omedbb/volume-leather-fill","### Contributing","7"
2488,229,"https://github.com/omedbb/volume-leather-fill","#### Contributors","5"
2489,229,"https://github.com/omedbb/volume-leather-fill","## Licence and Other","5"
2490,230,"https://github.com/bikong2/rrc_detection","# Accurate Single Stage Detector Using Recurrent Rolling Convolution","15"
2491,230,"https://github.com/bikong2/rrc_detection","### Introduction","126"
2492,230,"https://github.com/bikong2/rrc_detection","### Citing RRC","5"
2493,230,"https://github.com/bikong2/rrc_detection","### Contents","6"
2494,230,"https://github.com/bikong2/rrc_detection","### Installation","3"
2495,230,"https://github.com/bikong2/rrc_detection","### Preparation","3"
2496,230,"https://github.com/bikong2/rrc_detection","### Train/Eval","3"
2497,230,"https://github.com/bikong2/rrc_detection","### Acknowledge","5"
2498,231,"https://github.com/bkachamakov/FreeCodeCamp","# Welcome to Free Code Camp's open source codebase!","16"
2499,231,"https://github.com/bkachamakov/FreeCodeCamp","## Wiki","6"
2500,231,"https://github.com/bkachamakov/FreeCodeCamp","## Contributing","7"
2501,231,"https://github.com/bkachamakov/FreeCodeCamp","## Prerequisites","3"
2502,231,"https://github.com/bkachamakov/FreeCodeCamp","## Getting Started","3"
2503,231,"https://github.com/bkachamakov/FreeCodeCamp","## License","5"
2504,232,"https://github.com/abhilashkkumar/testapp_rails","# Test Rails App","16"
2505,232,"https://github.com/abhilashkkumar/testapp_rails","## App Details","3"
2506,232,"https://github.com/abhilashkkumar/testapp_rails","## Test Droplet Details","3"
2507,232,"https://github.com/abhilashkkumar/testapp_rails","## Testing on Your own Droplet","3"
2508,233,"https://github.com/ryam244/cdnjs-1","# cdnJS Script Repository","15"
2509,233,"https://github.com/ryam244/cdnjs-1","## Extensions, Plugins, Resources","6"
2510,233,"https://github.com/ryam244/cdnjs-1","## Conventions","3"
2511,233,"https://github.com/ryam244/cdnjs-1","## Pull requests steps","7"
2512,233,"https://github.com/ryam244/cdnjs-1","## Running the validator","3"
2513,234,"https://github.com/melodysu83/AutoCircle_generater","# AutoCircle_generater","1"
2514,234,"https://github.com/melodysu83/AutoCircle_generater","## ROS topics :","1"
2515,234,"https://github.com/melodysu83/AutoCircle_generater","## ROS nodes :","1"
2516,234,"https://github.com/melodysu83/AutoCircle_generater","## Files :","6"
2517,234,"https://github.com/melodysu83/AutoCircle_generater","## How To Use This Code:","3"
2518,234,"https://github.com/melodysu83/AutoCircle_generater","## Trouble Shooting :","3"
2519,234,"https://github.com/melodysu83/AutoCircle_generater","## Selection Menu :","3"
2520,234,"https://github.com/melodysu83/AutoCircle_generater","## Spec :","3"
2521,234,"https://github.com/melodysu83/AutoCircle_generater","## Relative links:","6"
2522,235,"https://github.com/caomm/angularjs-springmvc-sample","# angularjs-springmvc-sample","1"
2523,235,"https://github.com/caomm/angularjs-springmvc-sample","##Contribution","7"
2524,235,"https://github.com/caomm/angularjs-springmvc-sample","##Requirements","3"
2525,235,"https://github.com/caomm/angularjs-springmvc-sample","## Run this project","3"
2526,235,"https://github.com/caomm/angularjs-springmvc-sample","## Spring Boot","6"
2527,236,"https://github.com/manuelbrand/WeatherPage","# angular-seed — the seed for AngularJS apps","12"
2528,236,"https://github.com/manuelbrand/WeatherPage","## Getting Started","3"
2529,236,"https://github.com/manuelbrand/WeatherPage","### Prerequisites","3"
2530,236,"https://github.com/manuelbrand/WeatherPage","### Clone angular-seed","3"
2531,236,"https://github.com/manuelbrand/WeatherPage","### Install Dependencies","3"
2532,236,"https://github.com/manuelbrand/WeatherPage","### Run the Application","3"
2533,236,"https://github.com/manuelbrand/WeatherPage","## Directory Layout","3"
2534,236,"https://github.com/manuelbrand/WeatherPage","## Testing","3"
2535,236,"https://github.com/manuelbrand/WeatherPage","### Running Unit Tests","3"
2536,236,"https://github.com/manuelbrand/WeatherPage","### End to end testing","3"
2537,236,"https://github.com/manuelbrand/WeatherPage","## Updating Angular","3"
2538,236,"https://github.com/manuelbrand/WeatherPage","## Loading Angular Asynchronously","3"
2539,236,"https://github.com/manuelbrand/WeatherPage","## Serving the Application Files","3"
2540,236,"https://github.com/manuelbrand/WeatherPage","### Running the App during Development","3"
2541,236,"https://github.com/manuelbrand/WeatherPage","### Running the App in Production","3"
2542,236,"https://github.com/manuelbrand/WeatherPage","## Continuous Integration","3"
2543,236,"https://github.com/manuelbrand/WeatherPage","### Travis CI","3"
2544,236,"https://github.com/manuelbrand/WeatherPage","### CloudBees","3"
2545,236,"https://github.com/manuelbrand/WeatherPage","## Contact","5"
2546,237,"https://github.com/zhly0/LightGBM","# LightGBM, Light Gradient Boosting Machine","126"
